"TaxaOrder","Taxa","daysToSilk","popStiffStalk","popNonStiffStalk","popTropical","Env","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype","SNPPresenceFactor"
254,"TZI16",77.8416,0.248,0.351,0.401,"Env2",1,0,0,1,1,0,100.572641039644,"1"
255,"TZI18",82.6569,0.002,0.003,0.995,"Env2",0,1,0,1,0,1,77.0980577441183,"0"
256,"TZI25",76.2009,0.305,0.086,0.608,"Env2",1,0,0,1,0,1,99.0106674888409,"1"
257,"TZI8",90.0707,0.041,0.005,0.955,"Env2",1,0,0,1,0,1,105.381544302308,"1"
258,"TZI9",76.884,0.008,0.011,0.982,"Env2",0,1,0,1,0,1,81.659153246267,"0"
259,"U267Y",85.9916,0.002,0.595,0.403,"Env2",1,0,0,1,1,0,114.636251255962,"1"
260,"VA102",69.1993,0.001,0.994,0.005,"Env2",1,0,0,1,1,0,96.4252470201863,"1"
261,"VA14",77.1231,0.002,0.995,0.003,"Env2",0,1,0,1,1,0,65.4909233446092,"0"
262,"VA17",74.597,0.002,0.997,0.001,"Env2",0,1,0,1,1,0,61.6176638464926,"0"
263,"VA22",75.0246,0.001,0.995,0.003,"Env2",0,1,0,1,1,0,67.6608959157506,"0"
264,"VA26",71.4638,0.005,0.983,0.011,"Env2",1,0,0,1,1,0,94.8920516559472,"1"
265,"VA35",72.4541,0.002,0.996,0.002,"Env2",1,0,0,1,1,0,96.4343772983682,"1"
266,"VA59",71.4482,0.003,0.994,0.003,"Env2",1,0,0,1,1,0,101.633979276213,"1"
267,"VA85",72.2752,0.014,0.983,0.003,"Env2",0,1,0,1,1,0,59.0532255097673,"0"
268,"VA99",73.7107,0.158,0.84,0.002,"Env2",1,0,0,1,1,0,102.453081083481,"1"
269,"VAW6",74.0861,0.02,0.724,0.256,"Env2",1,0,0,1,1,0,93.0008615026117,"1"
270,"W117HT",64.0324,0.159,0.617,0.224,"Env2",1,0,0,1,1,0,87.1638138676543,"1"
271,"W153R",68.7572,0.145,0.853,0.002,"Env2",1,0,0,1,1,0,94.6376322452576,"1"
272,"W182B",62.6477,0.153,0.845,0.002,"Env2",0,1,0,1,1,0,56.7794564659399,"0"
273,"W22",73.5059,0.063,0.931,0.006,"Env2",1,0,0,1,1,0,95.2895087676999,"1"
274,"W64A",71.2407,0.001,0.998,0.001,"Env2",1,0,0,1,1,0,92.5652730615241,"1"
275,"WD",57.1834,0.014,0.97,0.016,"Env2",0,1,0,1,1,0,41.8542235938969,"0"
276,"WF9",70.2247,0.005,0.994,0.001,"Env2",1,0,0,1,1,0,98.2269849537188,"1"
277,"YU796NS",71.5172,0.189,0.785,0.026,"Env2",1,0,0,1,1,0,102.17530971714,"1"
