"TaxaOrder","Taxa","daysToSilk","popStiffStalk","popNonStiffStalk","popTropical","Env","snpPresence","snpAbsence","envE1Presence","envE2Presence","BackgroundPresence","BackgroundAbsence","Phenotype","SNPPresenceFactor"
254,"TZI16",77.8416,0.248,0.351,0.401,"Env2",1,0,0,1,1,0,88.4755312425272,"1"
255,"TZI18",82.6569,0.002,0.003,0.995,"Env2",0,1,0,1,0,1,76.6641878792042,"0"
256,"TZI25",76.2009,0.305,0.086,0.608,"Env2",0,1,0,1,0,1,75.6058444824486,"0"
257,"TZI8",90.0707,0.041,0.005,0.955,"Env2",1,0,0,1,0,1,105.321093194574,"1"
258,"TZI9",76.884,0.008,0.011,0.982,"Env2",1,0,0,1,0,1,93.0370305617873,"1"
259,"U267Y",85.9916,0.002,0.595,0.403,"Env2",1,0,0,1,1,0,95.678348571519,"1"
260,"VA102",69.1993,0.001,0.994,0.005,"Env2",0,1,0,1,1,0,63.8664686164676,"0"
261,"VA14",77.1231,0.002,0.995,0.003,"Env2",1,0,0,1,1,0,93.7494791502578,"1"
262,"VA17",74.597,0.002,0.997,0.001,"Env2",0,1,0,1,1,0,58.5507802397663,"0"
263,"VA22",75.0246,0.001,0.995,0.003,"Env2",1,0,0,1,1,0,92.8964374571088,"1"
264,"VA26",71.4638,0.005,0.983,0.011,"Env2",1,0,0,1,1,0,89.6701012863785,"1"
265,"VA35",72.4541,0.002,0.996,0.002,"Env2",0,1,0,1,1,0,64.8687897655149,"0"
266,"VA59",71.4482,0.003,0.994,0.003,"Env2",0,1,0,1,1,0,66.7195835161341,"0"
267,"VA85",72.2752,0.014,0.983,0.003,"Env2",1,0,0,1,1,0,94.7598018463487,"1"
268,"VA99",73.7107,0.158,0.84,0.002,"Env2",1,0,0,1,1,0,84.1630534517724,"1"
269,"VAW6",74.0861,0.02,0.724,0.256,"Env2",1,0,0,1,1,0,89.7113253016803,"1"
270,"W117HT",64.0324,0.159,0.617,0.224,"Env2",0,1,0,1,1,0,56.9244781334711,"0"
271,"W153R",68.7572,0.145,0.853,0.002,"Env2",1,0,0,1,1,0,80.7306285687492,"1"
272,"W182B",62.6477,0.153,0.845,0.002,"Env2",0,1,0,1,0,1,60.1371471680424,"0"
273,"W22",73.5059,0.063,0.931,0.006,"Env2",0,1,0,1,1,0,66.3362608535328,"0"
274,"W64A",71.2407,0.001,0.998,0.001,"Env2",1,0,0,1,1,0,87.9271645261431,"1"
275,"WD",57.1834,0.014,0.97,0.016,"Env2",1,0,0,1,1,0,79.2477416684897,"1"
276,"WF9",70.2247,0.005,0.994,0.001,"Env2",0,1,0,1,1,0,60.1519450959619,"0"
277,"YU796NS",71.5172,0.189,0.785,0.026,"Env2",1,0,0,1,1,0,86.0621938121733,"1"
